filename,filepath,emotion,transcription,dataset,emotion_label,gender,method,session
Ses01F_script01_3_M021,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M021.wav,sad,"Hey, let's drive some place.  Huh?  Let's get out of here.",IEMOCAP,sad,F,script,1
Ses01F_script01_3_M009,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M009.wav,hap,"I don't really have any imagination, that's all I know how to say.",IEMOCAP,happy,F,script,1
Ses01F_script01_3_F014,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F014.wav,neu,"Chris, I've been ready a long, long, time.",IEMOCAP,neutral,F,script,1
Ses01F_script01_3_F000,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F000.wav,neu,You're the only one who still loves his parents.,IEMOCAP,neutral,F,script,1
Ses01F_script01_3_F028,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F028.wav,neu,"Yeah, sure.",IEMOCAP,neutral,F,script,1
Ses01F_script01_3_F016,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F016.wav,neu,You started to write me.,IEMOCAP,neutral,F,script,1
Ses01F_script01_3_F002,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F002.wav,neu,"[BREATHING] You know, it's lovely here.  The air is sweet.",IEMOCAP,neutral,F,script,1
Ses01F_script01_3_M037,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M037.wav,neu,I just want you to know Annie.,IEMOCAP,neutral,F,script,1
Ses01F_script01_3_M023,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M023.wav,sad,Yeah.  I suppose I have been. But it's going from me.,IEMOCAP,sad,F,script,1
Ses01F_script01_3_M022,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M022.wav,sad,No it's nothing like that. It's-,IEMOCAP,sad,F,script,1
Ses01F_script01_3_M036,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M036.wav,sad,And I didn't want any of it. I guess that included you.,IEMOCAP,sad,F,script,1
Ses01F_script01_3_F003,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F003.wav,neu,"I'm not sorry, no. But I'm...I can't stay.",IEMOCAP,neutral,F,script,1
Ses01F_script01_3_F017,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F017.wav,hap,Every day since.,IEMOCAP,happy,F,script,1
Ses01F_script03_1_M022,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M022.wav,xxx,"No, no, no, no. no.  Death is a very laughable thing.  It's a cunning little mystery, it's all done with mirrors.",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M036,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M036.wav,hap,[LAUGHTER] I'll never forget his face. [LAUGHTER],IEMOCAP,happy,F,script,1
Ses01F_script03_1_F003,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F003.wav,xxx,"Now and always, sweet.",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F017,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F017.wav,xxx,What happens if one of us dies?  Does the other one still laugh?,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F016,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F016.wav,xxx,"Oh dear, should we like that?",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F002,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F002.wav,fea,It had to happen sooner or later.  What are we going to do?,IEMOCAP,fearful,F,script,1
Ses01F_script03_1_M037,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M037.wav,hap,[LAUGHTER] We were very much younger then.,IEMOCAP,happy,F,script,1
Ses01F_script03_1_M023,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M023.wav,xxx,"Oh.  So is everyone, in the long run.",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M009,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M009.wav,hap,With perfect poise.,IEMOCAP,happy,F,script,1
Ses01F_script03_1_M035,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M035.wav,xxx,I did not hit you very hard.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M021,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M021.wav,exc,Yes.  Yes with all of his might.,IEMOCAP,excited,F,script,1
Ses01F_script03_1_F028,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F028.wav,xxx,[LAUGHTER] That was the first time you hit me.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F014,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F014.wav,xxx,"How long with it last, this ludicrous overbearing love of ours?",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F000,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F000.wav,fea,Is it them?,IEMOCAP,fearful,F,script,1
Ses01F_script03_1_F001,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F001.wav,fea,Freda is the only one who knows we are here.  She wouldn't ring up.,IEMOCAP,fearful,F,script,1
Ses01F_script03_1_F015,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F015.wav,xxx,Shall we always want to bicker and fight?,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F029,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F029.wav,hap,"The manager came in, he found us rolling about the floor, biting and scratching like panthers. [LAUGHTER]  How utterly, utterly ridiculous.",IEMOCAP,happy,F,script,1
Ses01F_script03_1_M020,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M020.wav,xxx,Well it depends on how well we've played.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M034,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M034.wav,hap,"That was a rouser, wasn't it?",IEMOCAP,happy,F,script,1
Ses01F_script03_1_M008,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M008.wav,hap,What shall we do if they suddenly walk in on us.[LAUGHTER],IEMOCAP,happy,F,script,1
Ses01F_script03_1_M030,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M030.wav,dis,It was a terrible thing.  I hated it.,IEMOCAP,disgusted,F,script,1
Ses01F_script03_1_M024,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M024.wav,exc,"Let's be superficial, and just pity those poor philosophers, huh?  Let's blow trumpets and squeakers and enjoy the party for as long as we can, you know, like small, idiotic school children.",IEMOCAP,excited,F,script,1
Ses01F_script03_1_M018,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M018.wav,hap,Who knows?,IEMOCAP,happy,F,script,1
Ses01F_script03_1_F011,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F011.wav,hap,Don't laugh at me.  I'm being serious.,IEMOCAP,happy,F,script,1
Ses01F_script03_1_F005,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F005.wav,hap,[LAUGHTER] That sent shivers up my spine.,IEMOCAP,happy,F,script,1
Ses01F_script03_1_F004,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F004.wav,xxx,It had to happen sooner or later.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F010,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F010.wav,hap,Yes.  Meaning just that.,IEMOCAP,happy,F,script,1
Ses01F_script03_1_M019,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M019.wav,xxx,Oh no.  That fire will fade along with our passion.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M025,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M025.wav,hap,Oh Come and kiss me darling before your body rots and worms pop out of your eye sockets.,IEMOCAP,happy,F,script,1
Ses01F_script03_1_M031,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M031.wav,xxx,How long did that row last?,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M027,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M027.wav,xxx,Do you remember that awful scene we had in Venice?,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M033,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M033.wav,xxx,But the worst one was in Cannes when your curling irons burnt a hole in my new dressing gown.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F006,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F006.wav,exc,We'll behave exquisitely.,IEMOCAP,excited,F,script,1
Ses01F_script03_1_F012,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F012.wav,exc,Who's they?,IEMOCAP,excited,F,script,1
Ses01F_script03_1_F013,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F013.wav,xxx,"you know if I laugh at everything then I must laugh at us, too.",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F007,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F007.wav,exc,I think I shall do a curtsy.,IEMOCAP,excited,F,script,1
Ses01F_script03_1_M032,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M032.wav,xxx,Uh huh.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M026,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M026.wav,hap,"Oh See, I don't care what you do, see.  You can paint yourself green and run naked through the Place Vendome and run off with all of the men of the world.  I shan't say a word, just as long as you love me best.",IEMOCAP,happy,F,script,1
Ses01F_script03_1_M003,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M003.wav,fea,[BREATHING],IEMOCAP,fearful,F,script,1
Ses01F_script03_1_M017,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M017.wav,xxx,Oh of course.  We are figures of fun.  All right.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F022,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F022.wav,hap,"Aw.  Thank you, darling.  The same applies to you too, except that if you so much as look at another woman I'll kill you.",IEMOCAP,happy,F,script,1
Ses01F_script03_1_F023,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F023.wav,xxx,Which particular one?,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M016,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M016.wav,xxx,"You know, flippancy brings out the acid in their darned, light and sweetness.",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M002,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M002.wav,fea,It must be them then.,IEMOCAP,fearful,F,script,1
Ses01F_script03_1_M028,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M028.wav,xxx,The one where you put that tiny painted wooden snake in my bed.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M014,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M014.wav,xxx,"Oh darling, you mustn't be serious.  It's just what they want.",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M000,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M000.wav,fea,Good God.,IEMOCAP,fearful,F,script,1
Ses01F_script03_1_F009,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F009.wav,xxx,It's true.  I think the whole thing's a cruel joke.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F021,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F021.wav,hap,"Oh Elliott, worms don't pop.",IEMOCAP,happy,F,script,1
Ses01F_script03_1_F020,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F020.wav,hap,[LAUGHTER],IEMOCAP,happy,F,script,1
Ses01F_script03_1_F008,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F008.wav,xxx,Hmm.  The pity is that one can't stay happy.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M001,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M001.wav,fea,I wonder.,IEMOCAP,fearful,F,script,1
Ses01F_script03_1_M015,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M015.wav,xxx,"All of those futile moralists who make life unbearable.  You have to laugh at them, be flippant.",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M029,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M029.wav,xxx,[GARBAGE],IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M011,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M011.wav,xxx,"Darling, don't say that.",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M005,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M005.wav,exc,I don't care then.,IEMOCAP,excited,F,script,1
Ses01F_script03_1_F030,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F030.wav,hap,[LAUGHTER] And very much sillier.,IEMOCAP,happy,F,script,1
Ses01F_script03_1_F024,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F024.wav,exc,"Oh Charles, that was his name.  He did wiggle so beautifully.",IEMOCAP,excited,F,script,1
Ses01F_script03_1_F018,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F018.wav,xxx,"Well that's serious enough, isn't it?",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F019,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F019.wav,xxx,I think you are talking nonsense.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F025,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F025.wav,xxx,I know you did.  You threw him out the window into the Grand Canal.  I'll never forgive you for that.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F031,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F031.wav,xxx,Oh.  You knew there was nothing in that.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M038,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M038.wav,xxx,However I believe the real cause of that row was Peter Burden.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M004,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M004.wav,xxx,"We are okay, aren't we darling?",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M010,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M010.wav,hap,"It's strange; things that ought to matter dreadfully, they just don't matter at all when one's happy.  Do they?",IEMOCAP,happy,F,script,1
Ses01F_script03_1_M006,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M006.wav,xxx,"Hello?  Hello?  I'm sorry, what's that?",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M012,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M012.wav,xxx,What?  This beautiful and sacred thing - love?,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F027,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F027.wav,xxx,"Oh And it burnt my comb, too, and all of those towels in the bathroom.",IEMOCAP,xxx,F,script,1
Ses01F_script03_1_F026,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F026.wav,xxx,It went on intermittently for days.,IEMOCAP,xxx,F,script,1
Ses01F_script03_1_M013,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M013.wav,hap,"Well what does it all mean?  That's what I ask myself in my quest for ultimate truth.  Dear God, what does it all mean?",IEMOCAP,happy,F,script,1
Ses01F_script03_1_M007,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M007.wav,hap,No.  Wrong number. [LAUGHTER],IEMOCAP,happy,F,script,1
Ses01F_script01_2_M007,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M007.wav,fru,You can't read her mind.,IEMOCAP,frustrated,F,script,1
Ses01F_script01_2_M013,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M013.wav,fru,Calm yourself.,IEMOCAP,frustrated,F,script,1
Ses01F_script01_2_M012,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M012.wav,fru,[BREATHING],IEMOCAP,frustrated,F,script,1
Ses01F_script01_2_M006,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M006.wav,fru,Now listen.,IEMOCAP,frustrated,F,script,1
Ses01F_script01_2_M010,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M010.wav,fru,What do you want me to do? What do you want?,IEMOCAP,frustrated,F,script,1
Ses01F_script01_2_M004,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M004.wav,neu,How do you know he's even thinking about it?,IEMOCAP,neutral,F,script,1
Ses01F_script01_2_M005,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M005.wav,xxx,Oh.  So what.,IEMOCAP,xxx,F,script,1
Ses01F_script01_2_M011,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M011.wav,fru,Kate.,IEMOCAP,frustrated,F,script,1
Ses01F_script01_2_F008,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F008.wav,ang,"Because she knows what I know, that's why.  She's faithful as a rock.  In my darkest moments, I think of her waiting and I know that I'm right.",IEMOCAP,angry,F,script,1
Ses01F_script01_2_M015,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M015.wav,fru,"I know. All right, all right. All right. Okay.  Calm yourself. What does that mean, me above all?",IEMOCAP,frustrated,F,script,1
Ses01F_script01_2_M001,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M001.wav,neu,Well maybe...maybe he just wanted to see her.,IEMOCAP,neutral,F,script,1
Ses01F_script01_2_M000,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M000.wav,xxx,Why does that bother you?,IEMOCAP,xxx,F,script,1
Ses01F_script01_2_M014,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M014.wav,fru,Okay. Calm yourself.,IEMOCAP,frustrated,F,script,1
Ses01F_script01_2_F009,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F009.wav,ang,"Nobody in this house dares take away her faith, Joe.  You know strangers might, but not his father, not his brother.",IEMOCAP,angry,F,script,1
Ses01F_script01_2_M002,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M002.wav,xxx,"What do you mean?  You know he lived next door to the girl his whole life, why wouldn't he want to see her?",IEMOCAP,xxx,F,script,1
Ses01F_script01_2_M016,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M016.wav,xxx,"Look at you, you're shaking.",IEMOCAP,xxx,F,script,1
Ses01F_script01_2_M017,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M017.wav,ang,"What have I got to hide?  What the hell is the matter with you, Kate?",IEMOCAP,angry,F,script,1
Ses01F_script01_2_M003,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M003.wav,fru,[BREATHING] You don't look at me like that.  He didn't tell me anything more than he told you.,IEMOCAP,frustrated,F,script,1
Ses01F_script01_2_F007,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F007.wav,ang,"Then why is she still single?  New York is full of men, why is she still single?  Probably a hundred people told her she's foolish, but she waited.",IEMOCAP,angry,F,script,1
Ses01F_script01_2_F013,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F013.wav,ang,"Just believe with me, Joe. Only last week a man came back in Detroit missing longer than Larry.  Believe with me. You, above all, have got to believe. Just believe.",IEMOCAP,angry,F,script,1
Ses01F_script01_2_F012,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F012.wav,ang,"Because if he's not coming back, I'll kill myself.  Oh laugh, laugh all you like but why does this happen the very night he comes back.  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe, look.",IEMOCAP,angry,F,script,1
Ses01F_script01_2_F006,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F006.wav,ang,She is not his girl.  She knows she's not.,IEMOCAP,angry,F,script,1
Ses01F_script01_2_F010,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F010.wav,ang,"I want you to-- I want you to act like he is coming back, both of you.  Don't think I haven't noticed you since Chris invited her here.",IEMOCAP,angry,F,script,1
Ses01F_script01_2_F004,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F004.wav,ang,It's got that about it.,IEMOCAP,angry,F,script,1
Ses01F_script01_2_F005,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F005.wav,ang,"What is going on here, Joe?",IEMOCAP,angry,F,script,1
Ses01F_script01_2_F011,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F011.wav,ang,I won't stand for any nonsense.,IEMOCAP,angry,F,script,1
Ses01F_script01_2_F001,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F001.wav,xxx,"She's been in New York three and an half years, why all of a sudden?",IEMOCAP,xxx,F,script,1
Ses01F_script01_2_M008,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M008.wav,neu,How do you know why she waited?,IEMOCAP,neutral,F,script,1
Ses01F_script01_2_M009,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M009.wav,fru,"Hey look, it's a nice day, huh?  Why are we arguing?",IEMOCAP,frustrated,F,script,1
Ses01F_script01_2_F000,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F000.wav,xxx,Why did he invite her here?,IEMOCAP,xxx,F,script,1
Ses01F_script01_2_F014,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F014.wav,fru,I can't help it.,IEMOCAP,frustrated,F,script,1
Ses01F_script01_2_F002,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F002.wav,xxx,Nobody comes seven hundred miles just to see.,IEMOCAP,xxx,F,script,1
Ses01F_script01_2_F003,Data/IEMOCAP/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F003.wav,ang,He's not going to marry her.,IEMOCAP,angry,F,script,1
Ses01M_script02_1_M039,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M039.wav,neu,"Come on, trust me I got instincts for these things, okay?  So just--just think about it all right?  Okay, I know you're not interested, think about it...",IEMOCAP,neutral,M,script,1
Ses01M_script02_1_M011,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M011.wav,neu,"Gosh, I should have brought it. I can't believe I forgot that.",IEMOCAP,neutral,M,script,1
Ses01M_script02_1_M005,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M005.wav,exc,"Gosh, this is great, isn't it?  This is awesome.  Oh, no you know what I forgot?",IEMOCAP,excited,M,script,1
Ses01M_script02_1_F018,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F018.wav,fru,"I don't know what you're so excited about.  This isn't a moon landing we're talking about, it's fish, it's a fish nobody even eats.",IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_F024,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F024.wav,xxx,That's the wind.,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_F019,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F019.wav,fru,"Oh, Augie.",IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_M004,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M004.wav,exc,"Oh, no I can't tell though.  Although probably if you can't tell it probably isn't them right, yeah.  Probably going to be like unmistakable, right?",IEMOCAP,excited,M,script,1
Ses01M_script02_1_M010,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M010.wav,neu,"Of course, our flashlight.  What's your is mine, mi flashlight es su flashlight.",IEMOCAP,neutral,M,script,1
Ses01M_script02_1_M038,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M038.wav,xxx,We just weren't in a good spot I'm telling you this is a much better spot.,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_M006,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M006.wav,xxx,My flashlight.  How could I forget my flashlight?  God--,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_M012,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M012.wav,xxx,"It's a nice moon though, should stay full.  Do they always run during a full moon?  I can't remember was it full last year?",IEMOCAP,xxx,M,script,1
Ses01M_script02_1_M013,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M013.wav,xxx,Are you all right?  Are you okay?  You cold?  Do you want to my jacket? My jacket? No?,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_M007,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M007.wav,neu,Flashlight the silver one.  There's only one isn't there?,IEMOCAP,neutral,M,script,1
Ses01M_script02_1_M003,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M003.wav,xxx,"No, I think that's just foam.",IEMOCAP,xxx,M,script,1
